"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19784325,2544537,17292,"mo115_gifford_1_95_gifford silt loam, 3 to 5 percent slopes, rarely  flooded_2qs1z_0",2004643,17292,2525569,602520,95,"MO"
19784266,2544633,17292,"mo115_bremer_0_2_speed silt loam, 1 to 3 percent slopes, frequently flooded_2qs3c_0",2031051,17292,2525612,602562,2,"MO"
19784267,2544633,17292,"mo115_carlow_0_4_speed silt loam, 1 to 3 percent slopes, frequently flooded_2qs3c_0",2031049,17292,2525612,602562,4,"MO"
19784268,2544633,17292,"mo115_speed_1_90_speed silt loam, 1 to 3 percent slopes, frequently flooded_2qs3c_0",2031048,17292,2525612,602562,90,"MO"
19784269,2544633,17292,"mo115_moniteau_0_2_speed silt loam, 1 to 3 percent slopes, frequently flooded_2qs3c_0",2031052,17292,2525612,602562,2,"MO"
19784270,2544633,17292,"mo115_dockery_0_2_speed silt loam, 1 to 3 percent slopes, frequently flooded_2qs3c_0",2031050,17292,2525612,602562,2,"MO"
19784292,2533767,17292,"mo115_piopolis_1_90_piopolis silty clay loam, 0 to 2 percent slopes, frequently flooded_2qp9r_0",1191175,17292,2522927,454247,90,"MO"
19784293,2533767,17292,"mo115_chequest_0_2_piopolis silty clay loam, 0 to 2 percent slopes, frequently flooded_2qp9r_0",1458480,17292,2522927,454247,2,"MO"
19784410,2533774,17292,"mo115_portage_1_90_portage silty clay, 0 to 2 percent slopes, occasionally flooded, frequently ponded_2qp9t_0",1413711,17292,2522929,455019,90,"MO"
19784411,2533774,17292,"mo115_tuskeego_0_2_portage silty clay, 0 to 2 percent slopes, occasionally flooded, frequently ponded_2qp9t_0",1458482,17292,2522929,455019,2,"MO"
19784246,2531185,17292,"mo115_gosport_1_90_gosport silty clay loam, 9 to 14 percent slopes, eroded_2qnqz_0",1329588,17292,2522376,454994,90,"MO"
19784340,2531188,17292,"mo115_gosport_1_90_gosport silty clay loam, 9 to 35 percent slopes, eroded_2qnr0_0",1326900,17292,2522377,454048,90,"MO"
19784390,2531259,17292,"mo115_keswick_1_75_keswick clay loam, 5 to 9 percent slopes, eroded_2qnrf_0",1325213,17292,2522390,454052,75,"MO"
19784391,2531259,17292,"mo115_leonard_0_2_keswick clay loam, 5 to 9 percent slopes, eroded_2qnrf_0",1458534,17292,2522390,454052,2,"MO"
19784341,2531261,17292,"mo115_keswick_1_75_keswick clay loam, 9 to 14 percent slopes, eroded_2qnrg_0",1324497,17292,2522391,454053,75,"MO"
19784296,2531858,17292,"mo115_putco_1_100_putco clay loam, 9 to 50 percent slopes_2qnsw_0",1193730,17292,2522435,454997,100,"MO"
19784286,2531961,17292,"mo115_winnegan_1_90_winnegan clay loam, 9 to 14 percent slopes, eroded_2qntm_0",1327050,17292,2522458,454065,90,"MO"
19784359,2531966,17292,"mo115_winnegan_1_90_winnegan loam, 9 to 30 percent slopes_2qntp_0",1432201,17292,2522460,454998,90,"MO"
19784367,2531974,17292,"mo115_winnegan_1_90_winnegan loam, 5 to 9 percent slopes_2qnts_0",1325232,17292,2522463,455873,90,"MO"
19784257,2531986,17292,"mo115_gifford_1_95_gifford silt loam, 2 to 5 percent slopes_2qntx_0",1402327,17292,2522467,455876,95,"MO"
19784346,2532004,17292,"mo115_gifford_1_95_gifford silt loam, 5 to 9 percent slopes, eroded, rarely flooded_2qnv1_0",1402338,17292,2522471,454071,95,"MO"
19784347,2532004,17292,"mo115_chariton_0_2_gifford silt loam, 5 to 9 percent slopes, eroded, rarely flooded_2qnv1_0",1458249,17292,2522471,454071,2,"MO"
19735343,888464,17293,"mo041_menfro_1_90_menfro silt loam, 9 to 30 percent slopes_ytj4_0",1432203,17293,888464,455013,90,"MO"
19735393,888465,17293,"mo041_triplett_0_2_shannondale silt loam, 0 to 2 percent slopes_ytj5_0",1458250,17293,888465,455000,2,"MO"
19735394,888465,17293,"mo041_shannondale_1_95_shannondale silt loam, 0 to 2 percent slopes_ytj5_0",1402396,17293,888465,455000,95,"MO"
19735423,888466,17293,"mo041_gifford_0_2_shannondale silt loam, 2 to 7 percent slopes, eroded, rarely flooded_ytj6_eroded",1458251,17293,888466,455003,2,"MO"
19735424,888466,17293,"mo041_shannondale_1_95_shannondale silt loam, 2 to 7 percent slopes, eroded, rarely flooded_ytj6_0",1193736,17293,888466,455003,95,"MO"
19735342,888468,17293,"mo041_knox_1_100_knox silty clay loam, 9 to 30 percent slopes, severely eroded_ytj8_0",1403081,17293,888468,455012,100,"MO"
19735425,888489,17293,"mo041_triplett_1_100_triplett silt loam, 0 to 2 percent slopes, rarely flooded_ytjy_0",1193791,17293,888489,455018,100,"MO"
19735340,888492,17293,"mo041_carlow_0_2_carlow silty clay, 0 to 2 percent slopes, rarely flooded_ytk1_0",1458352,17293,888492,455010,2,"MO"
19735341,888492,17293,"mo041_carlow_1_95_carlow silty clay, 0 to 2 percent slopes, rarely flooded_ytk1_0",1402483,17293,888492,455010,95,"MO"
19735395,888495,17293,"mo041_tuskeego_1_95_tuskeego silty clay loam, 0 to 2 percent slopes, occasionally flooded_ytk4_0",1193781,17293,888495,455009,95,"MO"
19735396,888495,17293,"mo041_carlow_0_2_tuskeego silty clay loam, 0 to 2 percent slopes, occasionally flooded_ytk4_0",1458333,17293,888495,455009,2,"MO"
19735433,888498,17293,"mo041_carlow_0_2_tice silty clay loam, 0 to 2 percent slopes, rarely flooded_ytk7_0",1458496,17293,888498,455021,2,"MO"
19735434,888498,17293,"mo041_tice_1_90_tice silty clay loam, 0 to 2 percent slopes, rarely flooded_ytk7_0",1422723,17293,888498,455021,90,"MO"
19735344,888504,17293,"mo041_booker_0_5_waldron silty clay, loamy substratum, 0 to 2 percent slopes, occasionally flooded_ytkf_0",1450859,17293,888504,458288,5,"MO"
19735345,888504,17293,"mo041_waldron_1_90_waldron silty clay, loamy substratum, 0 to 2 percent slopes, occasionally flooded_ytkf_loamy substratum",1210958,17293,888504,458288,90,"MO"
19735306,888510,17293,"mo041_grable_1_90_grable silt loam, 0 to 2 percent slopes, occasionally flooded_ytkm_0",1192684,17293,888510,454640,90,"MO"
19735307,888510,17293,"mo041_sarpy_0_2_grable silt loam, 0 to 2 percent slopes, occasionally flooded_ytkm_0",1456697,17293,888510,454640,2,"MO"
19735388,888511,17293,"mo041_haynie_1_55_haynie-waldron complex, 0 to 2 percent slopes, frequently flooded_ytkn_0",1398808,17293,888511,454641,55,"MO"
19735389,888511,17293,"mo041_haynie_0_2_haynie-waldron complex, 0 to 2 percent slopes, frequently flooded_ytkn_0",1459040,17293,888511,454641,2,"MO"
19735390,888511,17293,"mo041_waldron_1_35_haynie-waldron complex, 0 to 2 percent slopes, frequently flooded_ytkn_0",1398813,17293,888511,454641,35,"MO"
19735391,888511,17293,"mo041_waldron_0_2_haynie-waldron complex, 0 to 2 percent slopes, frequently flooded_ytkn_0",1459042,17293,888511,454641,2,"MO"
19735439,2532679,17293,"mo041_leonard_0_2_keswick silt loam, 9 to 20 percent slopes, eroded_2x70h_0",2509335,17293,2687932,790974,2,"MO"
19735440,2532679,17293,"mo041_lindley_0_10_keswick silt loam, 9 to 20 percent slopes, eroded_2x70h_0",2509333,17293,2687932,790974,10,"MO"
19735441,2532679,17293,"mo041_keswick_1_88_keswick silt loam, 9 to 20 percent slopes, eroded_2x70h_0",2509332,17293,2687932,790974,88,"MO"
19735311,2532007,17293,"mo041_gifford_1_85_gifford silty clay loam, 2 to 9 percent slopes, eroded, rarely flooded_2qnv2_0",1402457,17293,2522472,454999,85,"MO"
19735435,2533040,17293,"mo041_bevier_1_88_bevier silty clay loam, 2 to 5 percent slopes, moderately eroded_2xvhh_moderately eroded",2570626,17293,2706656,812548,88,"MO"
19735436,2533040,17293,"mo041_gosport_0_4_bevier silty clay loam, 2 to 5 percent slopes, moderately eroded_2xvhh_moderately eroded",2570627,17293,2706656,812548,4,"MO"
19735437,2533040,17293,"mo041_newcomer_0_4_bevier silty clay loam, 2 to 5 percent slopes, moderately eroded_2xvhh_moderately eroded",2570628,17293,2706656,812548,4,"MO"
19735438,2533040,17293,"mo041_winnegan_0_4_bevier silty clay loam, 2 to 5 percent slopes, moderately eroded_2xvhh_moderately eroded",2570629,17293,2706656,812548,4,"MO"
19735387,2528264,17293,"mo041_higginsville_1_100_higginsville silt loam, 2 to 5 percent slopes, eroded_2qmsy_0",1401912,17293,2521476,454639,100,"MO"
19735398,2533255,17293,"mo041_schuline_1_70_schuline-pits complex, 5 to 30 percent slopes_2qp6x_0",1413457,17293,2522839,455016,70,"MO"
19735399,2533255,17293,"mo041_pits_1_30_schuline-pits complex, 5 to 30 percent slopes_2qp6x_0",1193789,17293,2522839,455016,30,"MO"
19735318,2533394,17293,"mo041_tina_1_100_tina silt loam, 0 to 2 percent slopes, rarely flooded_2qp7v_0",1193790,17293,2522868,455017,100,"MO"
19810916,888520,17294,"mo197_mystic_1_30_caleb-mystic complex, 9 to 14 percent slopes, eroded_ytky_0",1401996,17294,888520,456939,30,"MO"
19810917,888520,17294,"mo197_caleb_1_70_caleb-mystic complex, 9 to 14 percent slopes, eroded_ytky_0",1401995,17294,888520,456939,70,"MO"
19810999,888521,17294,"mo197_bevier_1_93_bevier silt loam, terrace, 3 to 9 percent slopes_ytkz_terraces",1196770,17294,888521,455653,93,"MO"
19810967,888522,17294,"mo197_gorin_1_92_gorin silty clay loam, 3 to 9 percent slopes, eroded_ytl0_0",1328999,17294,888522,455646,92,"MO"
19810911,888532,17294,"mo197_clarinda_0_2_lamoni loam, 5 to 9 percent slopes, eroded_ytlb_0",1458034,17294,888532,455649,2,"MO"
19810912,888532,17294,"mo197_lamoni_1_90_lamoni loam, 5 to 9 percent slopes, eroded_ytlb_0",1420938,17294,888532,455649,90,"MO"
19810943,888539,17294,"mo197_zook_1_55_zook silty clay loam, rarely flooded-excello loam, frequently flooded complex, 0 to 5 percent slopes_ytlk_0",1398346,17294,888539,455661,55,"MO"
19810944,888539,17294,"mo197_excello_1_40_zook silty clay loam, rarely flooded-excello loam, frequently flooded complex, 0 to 5 percent slopes_ytlk_0",1398349,17294,888539,455661,40,"MO"
19811004,888541,17294,"mo197_vesser_0_2_alvin loamy sand, 2 to 9 percent slopes, eroded_ytlm_0",1456700,17294,888541,455639,2,"MO"
